id,year,habitat,habitat_forest,habitat_urban,habitat_open,habitat_misc,dataset
193403,2010,Open,0.0,0.0,1.0,0.0,MODIS
101540,2010,Forest,1.0,0.0,0.0,0.0,MODIS
91117,2010,Forest,0.9290322580645162,0.0,0.07096774193548387,0.0,MODIS
83602,2010,Forest,0.8012820512820513,0.0,0.1987179487179487,0.0,MODIS
78966,2010,Forest,1.0,0.0,0.0,0.0,MODIS
67463,2010,Open,0.0,0.019354838709677417,0.9806451612903224,0.0,MODIS
67097,2010,Open,0.0,0.0,1.0,0.0,MODIS
65714,2010,Open,0.0,0.0,1.0,0.0,MODIS
65478,2010,Forest,0.9871794871794872,0.012820512820512822,0.0,0.0,MODIS
62114,2010,Forest,1.0,0.0,0.0,0.0,MODIS
62113,2010,Forest,1.0,0.0,0.0,0.0,MODIS
58613,2010,Urban,0.0,1.0,0.0,0.0,MODIS
56233,2010,Forest,0.9354838709677418,0.0,0.06451612903225806,0.0,MODIS
48258,2010,Open,0.0,0.0,1.0,0.0,MODIS
48103,2010,Urban,0.0,1.0,0.0,0.0,MODIS
47920,2010,Open,0.0,0.0,1.0,0.0,MODIS
47356,2010,Open,0.0,0.0,1.0,0.0,MODIS
46532,2010,Urban,0.0,0.9807692307692308,0.01923076923076923,0.0,MODIS
45953,2010,Open,0.0,0.0,1.0,0.0,MODIS
45809,2010,Forest,0.8974358974358975,0.10256410256410256,0.0,0.0,MODIS
45146,2010,Open,0.0,0.04516129032258065,0.9548387096774194,0.0,MODIS
43598,2010,Urban,0.0,0.5384615384615384,0.4615384615384615,0.0,MODIS
42404,2010,Urban,0.0,1.0,0.0,0.0,MODIS
595666,2011,Urban,0.0,1.0,0.0,0.0,MODIS
592652,2011,Forest,1.0,0.0,0.0,0.0,MODIS
592649,2011,Forest,1.0,0.0,0.0,0.0,MODIS
356364,2011,Open,0.0,0.0,1.0,0.0,MODIS
348069,2011,Open,0.0,0.0,1.0,0.0,MODIS
287801,2011,Open,0.0,0.0,1.0,0.0,MODIS
143091,2011,Urban,0.0,1.0,0.0,0.0,MODIS
120451,2011,Open,0.0,0.0,1.0,0.0,MODIS
120344,2011,Open,0.0,0.0,1.0,0.0,MODIS
120340,2011,Open,0.0,0.0,1.0,0.0,MODIS
120142,2011,Forest,1.0,0.0,0.0,0.0,MODIS
120134,2011,Forest,1.0,0.0,0.0,0.0,MODIS
112808,2011,Open,0.16666666666666666,0.0,0.8333333333333333,0.0,MODIS
95062,2011,Open,0.0,0.0,1.0,0.0,MODIS
89967,2011,Forest,1.0,0.0,0.0,0.0,MODIS
83707,2011,Urban,0.0,1.0,0.0,0.0,MODIS
76364,2011,Forest,0.9358974358974359,0.06410256410256411,0.0,0.0,MODIS
891342,2011,Open,0.16774193548387098,0.0,0.832258064516129,0.0,MODIS
891336,2011,Forest,0.9679487179487178,0.0,0.03205128205128205,0.0,MODIS
830563,2011,Forest,1.0,0.0,0.0,0.0,MODIS
356363,2011,Open,0.0,0.0,1.0,0.0,MODIS
281648,2011,Urban,0.0,0.9745222929936305,0.025477707006369425,0.0,MODIS
281647,2011,Open,0.0,0.3589743589743589,0.6410256410256411,0.0,MODIS
281641,2011,Open,0.0,0.0,1.0,0.0,MODIS
199180,2011,Open,0.0,0.0,1.0,0.0,MODIS
199169,2011,Open,0.0,0.0,1.0,0.0,MODIS
170696,2011,Open,0.0,0.0,1.0,0.0,MODIS
158898,2011,Forest,0.9161290322580644,0.0,0.08387096774193549,0.0,MODIS
143093,2011,Open,0.0,0.1730769230769231,0.826923076923077,0.0,MODIS
143092,2011,Open,0.19354838709677416,0.08387096774193548,0.7225806451612903,0.0,MODIS
143090,2011,Urban,0.0,1.0,0.0,0.0,MODIS
143089,2011,Urban,0.0,1.0,0.0,0.0,MODIS
134937,2011,Urban,0.0,1.0,0.0,0.0,MODIS
134934,2011,Urban,0.0,1.0,0.0,0.0,MODIS
134590,2011,Forest,1.0,0.0,0.0,0.0,MODIS
120347,2011,Open,0.0,0.0,1.0,0.0,MODIS
120343,2011,Open,0.0,0.0,1.0,0.0,MODIS
120342,2011,Open,0.0,0.0,1.0,0.0,MODIS
120330,2011,Open,0.0,0.0,1.0,0.0,MODIS
117164,2011,Open,0.0,0.0,1.0,0.0,MODIS
101022,2011,Forest,1.0,0.0,0.0,0.0,MODIS
93855,2011,Urban,0.0,1.0,0.0,0.0,MODIS
93854,2011,Urban,0.0,1.0,0.0,0.0,MODIS
91420,2011,Urban,0.0,1.0,0.0,0.0,MODIS
90568,2011,Open,0.0,0.0,1.0,0.0,MODIS
90387,2011,Urban,0.0,1.0,0.0,0.0,MODIS
89780,2011,Urban,0.0,1.0,0.0,0.0,MODIS
87691,2011,Forest,0.6942675159235668,0.0,0.3057324840764331,0.0,MODIS
83306,2011,Forest,1.0,0.0,0.0,0.0,MODIS
80642,2011,Urban,0.0,1.0,0.0,0.0,MODIS
78967,2011,Forest,1.0,0.0,0.0,0.0,MODIS
78163,2011,Open,0.36774193548387096,0.0,0.632258064516129,0.0,MODIS
78162,2011,Open,0.0,0.0,1.0,0.0,MODIS
78161,2011,Open,0.0,0.0,1.0,0.0,MODIS
76556,2011,Urban,0.0,1.0,0.0,0.0,MODIS
74822,2011,Forest,1.0,0.0,0.0,0.0,MODIS
74816,2011,Forest,0.7290322580645161,0.0,0.2709677419354839,0.0,MODIS
74084,2011,Forest,1.0,0.0,0.0,0.0,MODIS
73012,2011,Forest,1.0,0.0,0.0,0.0,MODIS
72854,2011,Forest,1.0,0.0,0.0,0.0,MODIS
72819,2011,Open,0.0,0.0,1.0,0.0,MODIS
72795,2011,Open,0.0,0.0,1.0,0.0,MODIS
72621,2011,Open,0.0,0.0,1.0,0.0,MODIS
72579,2011,Open,0.0,0.0,1.0,0.0,MODIS
72537,2011,Urban,0.0,1.0,0.0,0.0,MODIS
71685,2011,Open,0.0,0.0,1.0,0.0,MODIS
71454,2011,Open,0.0,0.0,1.0,0.0,MODIS
70302,2011,Forest,0.9102564102564102,0.0,0.08974358974358973,0.0,MODIS
303312,2012,Urban,0.0,1.0,0.0,0.0,MODIS
150189,2012,Urban,0.0,0.7197452229299364,0.2802547770700637,0.0,MODIS
114269,2012,Urban,0.0,1.0,0.0,0.0,MODIS
113902,2012,Urban,0.0,1.0,0.0,0.0,MODIS
113678,2012,Open,0.0,0.025806451612903222,0.9741935483870967,0.0,MODIS
110680,2012,Forest,1.0,0.0,0.0,0.0,MODIS
110372,2012,Forest,1.0,0.0,0.0,0.0,MODIS
110371,2012,Forest,1.0,0.0,0.0,0.0,MODIS
103417,2012,Forest,0.980891719745223,0.0,0.019108280254777073,0.0,MODIS
103416,2012,Forest,0.980891719745223,0.0,0.019108280254777073,0.0,MODIS
102745,2012,Forest,0.6428571428571428,0.0,0.3571428571428571,0.0,MODIS
101346,2012,Forest,0.9096774193548387,0.0,0.09032258064516129,0.0,MODIS
101009,2012,Open,0.07051282051282053,0.0,0.9294871794871795,0.0,MODIS
99911,2012,Forest,0.5576923076923077,0.44230769230769235,0.0,0.0,MODIS
98274,2012,Urban,0.0,1.0,0.0,0.0,MODIS
97120,2012,Forest,0.8397435897435898,0.0,0.16025641025641027,0.0,MODIS
96983,2012,Open,0.10897435897435899,0.0,0.8910256410256411,0.0,MODIS
96982,2012,Forest,1.0,0.0,0.0,0.0,MODIS
96851,2012,Forest,1.0,0.0,0.0,0.0,MODIS
96140,2012,Open,0.0,0.0,1.0,0.0,MODIS
95788,2012,Open,0.0,0.37179487179487175,0.6282051282051282,0.0,MODIS
899357,2012,Open,0.32258064516129026,0.0,0.6774193548387096,0.0,MODIS
899356,2012,Open,0.32258064516129026,0.0,0.6774193548387096,0.0,MODIS
878806,2012,Forest,1.0,0.0,0.0,0.0,MODIS
878802,2012,Forest,1.0,0.0,0.0,0.0,MODIS
878800,2012,Forest,1.0,0.0,0.0,0.0,MODIS
815294,2012,Open,0.0,0.18064516129032257,0.8193548387096774,0.0,MODIS
284519,2012,Open,0.0,0.0,1.0,0.0,MODIS
217588,2012,Open,0.01935483870967742,0.0,0.9806451612903226,0.0,MODIS
217579,2012,Open,0.01935483870967742,0.0,0.9806451612903226,0.0,MODIS
204431,2012,Open,0.0,0.0,1.0,0.0,MODIS
170697,2012,Open,0.0,0.12738853503184713,0.8726114649681528,0.0,MODIS
170193,2012,Open,0.0,0.0,1.0,0.0,MODIS
169056,2012,Open,0.0,0.0,1.0,0.0,MODIS
169055,2012,Open,0.0,0.0,1.0,0.0,MODIS
169054,2012,Open,0.0,0.0,1.0,0.0,MODIS
168443,2012,Forest,1.0,0.0,0.0,0.0,MODIS
168387,2012,Open,0.0,0.0,1.0,0.0,MODIS
167477,2012,Open,0.0,0.0,1.0,0.0,MODIS
164140,2012,Open,0.0,0.0,1.0,0.0,MODIS
157317,2012,Urban,0.0,1.0,0.0,0.0,MODIS
156737,2012,Open,0.0,0.0,1.0,0.0,MODIS
135554,2012,Open,0.0,0.0,1.0,0.0,MODIS
121009,2012,Forest,1.0,0.0,0.0,0.0,MODIS
121005,2012,Forest,1.0,0.0,0.0,0.0,MODIS
115586,2012,Open,0.0,0.0,1.0,0.0,MODIS
114311,2012,Open,0.019230769230769232,0.0,0.9807692307692308,0.0,MODIS
114310,2012,Open,0.019230769230769232,0.0,0.9807692307692308,0.0,MODIS
114309,2012,Open,0.019230769230769232,0.0,0.9807692307692308,0.0,MODIS
114183,2012,Urban,0.0,1.0,0.0,0.0,MODIS
114123,2012,Urban,0.0,1.0,0.0,0.0,MODIS
113898,2012,Open,0.12101910828025476,0.0,0.8789808917197452,0.0,MODIS
113784,2012,Open,0.0,0.08974358974358973,0.9102564102564102,0.0,MODIS
113620,2012,Urban,0.0,1.0,0.0,0.0,MODIS
112770,2012,Forest,0.7643312101910827,0.0,0.2356687898089172,0.0,MODIS
112547,2012,Open,0.0,0.038709677419354833,0.961290322580645,0.0,MODIS
112546,2012,Open,0.12101910828025476,0.0,0.8789808917197452,0.0,MODIS
112471,2012,Open,0.0,0.0,1.0,0.0,MODIS
112219,2012,Open,0.0,0.0,1.0,0.0,MODIS
112218,2012,Open,0.0,0.0,1.0,0.0,MODIS
112217,2012,Open,0.0,0.0,1.0,0.0,MODIS
109870,2012,Open,0.0,0.0,1.0,0.0,MODIS
109536,2012,Forest,1.0,0.0,0.0,0.0,MODIS
109532,2012,Forest,1.0,0.0,0.0,0.0,MODIS
108277,2012,Open,0.0,0.0,1.0,0.0,MODIS
107683,2012,Open,0.0,0.0,1.0,0.0,MODIS
103203,2012,Open,0.0,0.0,1.0,0.0,MODIS
103185,2012,Urban,0.0,0.7834394904458598,0.2165605095541401,0.0,MODIS
101347,2012,Forest,0.9096774193548387,0.0,0.09032258064516129,0.0,MODIS
101331,2012,Open,0.0,0.0,1.0,0.0,MODIS
99986,2012,Forest,1.0,0.0,0.0,0.0,MODIS
99984,2012,Forest,1.0,0.0,0.0,0.0,MODIS
99378,2012,Open,0.0,0.32903225806451614,0.6709677419354838,0.0,MODIS
98852,2012,Open,0.0,0.32903225806451614,0.6709677419354838,0.0,MODIS
98836,2012,Open,0.0,0.0,1.0,0.0,MODIS
98719,2012,Open,0.0,0.0,1.0,0.0,MODIS
98686,2012,Forest,1.0,0.0,0.0,0.0,MODIS
98655,2012,Open,0.08387096774193548,0.0,0.9161290322580644,0.0,MODIS
98638,2012,Open,0.0,0.0,1.0,0.0,MODIS
98296,2012,Open,0.0,0.0,1.0,0.0,MODIS
98273,2012,Urban,0.0,1.0,0.0,0.0,MODIS
98272,2012,Urban,0.0,1.0,0.0,0.0,MODIS
97298,2012,Open,0.0,0.0,1.0,0.0,MODIS
97297,2012,Open,0.0,0.0,1.0,0.0,MODIS
97237,2012,Open,0.0,0.0,1.0,0.0,MODIS
97195,2012,Open,0.0,0.0,1.0,0.0,MODIS
96981,2012,Forest,1.0,0.0,0.0,0.0,MODIS
96980,2012,Forest,1.0,0.0,0.0,0.0,MODIS
96850,2012,Forest,1.0,0.0,0.0,0.0,MODIS
96822,2012,Open,0.012820512820512822,0.0,0.9871794871794872,0.0,MODIS
96699,2012,Forest,0.6942675159235668,0.0,0.3057324840764331,0.0,MODIS
96588,2012,Open,0.0,0.0,1.0,0.0,MODIS
96587,2012,Open,0.0,0.0,1.0,0.0,MODIS
96414,2012,Open,0.06410256410256411,0.0,0.9358974358974359,0.0,MODIS
96310,2012,Open,0.0,0.0,1.0,0.0,MODIS
95888,2012,Forest,0.9032258064516129,0.0,0.09677419354838711,0.0,MODIS
95861,2012,Open,0.0,0.0,1.0,0.0,MODIS
95786,2012,Urban,0.0,1.0,0.0,0.0,MODIS
95705,2012,Forest,0.9166666666666666,0.0,0.08333333333333333,0.0,MODIS
95206,2012,Open,0.0,0.0,1.0,0.0,MODIS
94610,2012,Open,0.0,0.0,1.0,0.0,MODIS
94574,2012,Open,0.0,0.0,1.0,0.0,MODIS
94442,2012,Open,0.0,0.0,1.0,0.0,MODIS
94439,2012,Open,0.0,0.0,1.0,0.0,MODIS
94387,2012,Urban,0.0,1.0,0.0,0.0,MODIS
94384,2012,Open,0.0,0.0,1.0,0.0,MODIS
94186,2012,Urban,0.0,0.6602564102564102,0.33974358974358976,0.0,MODIS
93831,2012,Forest,1.0,0.0,0.0,0.0,MODIS
93830,2012,Forest,1.0,0.0,0.0,0.0,MODIS
93174,2012,Forest,0.6942675159235668,0.0,0.3057324840764331,0.0,MODIS
92726,2012,Open,0.0,0.0,1.0,0.0,MODIS
408740,2013,Open,0.0,0.0,1.0,0.0,MODIS
356365,2013,Open,0.19354838709677416,0.0,0.8064516129032258,0.0,MODIS
342140,2013,Open,0.4064516129032258,0.0,0.5935483870967742,0.0,MODIS
342138,2013,Open,0.0,0.0,1.0,0.0,MODIS
342136,2013,Open,0.0,0.0,1.0,0.0,MODIS
181533,2013,Open,0.0,0.0,1.0,0.0,MODIS
181530,2013,Open,0.0,0.0,1.0,0.0,MODIS
180730,2013,Open,0.0,0.0,1.0,0.0,MODIS
180727,2013,Open,0.0,0.0,1.0,0.0,MODIS
160982,2013,Forest,1.0,0.0,0.0,0.0,MODIS
153826,2013,Forest,0.6153846153846153,0.0,0.3846153846153846,0.0,MODIS
153825,2013,Forest,0.6153846153846153,0.0,0.3846153846153846,0.0,MODIS
153792,2013,Urban,0.0,1.0,0.0,0.0,MODIS
150417,2013,Open,0.0,0.0,1.0,0.0,MODIS
150234,2013,Forest,0.5,0.0,0.5,0.0,MODIS
150232,2013,Forest,0.5,0.0,0.5,0.0,MODIS
150231,2013,Forest,0.5,0.0,0.5,0.0,MODIS
150185,2013,Urban,0.0,0.7197452229299364,0.2802547770700637,0.0,MODIS
148905,2013,Open,0.0,0.0,1.0,0.0,MODIS
148904,2013,Open,0.0,0.0,1.0,0.0,MODIS
148451,2013,Open,0.0,0.0,1.0,0.0,MODIS
139327,2013,Urban,0.0,1.0,0.0,0.0,MODIS
139185,2013,Open,0.0,0.038709677419354833,0.9612903225806452,0.0,MODIS
135371,2013,Open,0.0,0.0,1.0,0.0,MODIS
134938,2013,Urban,0.0,1.0,0.0,0.0,MODIS
132001,2013,Open,0.0,0.0,1.0,0.0,MODIS
131611,2013,Open,0.01282051282051282,0.0,0.9871794871794872,0.0,MODIS
131244,2013,Open,0.0,0.09677419354838711,0.9032258064516129,0.0,MODIS
130201,2013,Open,0.0,0.1337579617834395,0.8662420382165604,0.0,MODIS
129372,2013,Forest,0.5806451612903225,0.0,0.41935483870967744,0.0,MODIS
129329,2013,Urban,0.0,1.0,0.0,0.0,MODIS
129328,2013,Urban,0.0,1.0,0.0,0.0,MODIS
129327,2013,Urban,0.0,1.0,0.0,0.0,MODIS
129326,2013,Urban,0.0,1.0,0.0,0.0,MODIS
129325,2013,Urban,0.0,1.0,0.0,0.0,MODIS
129324,2013,Urban,0.0,1.0,0.0,0.0,MODIS
129323,2013,Urban,0.0,1.0,0.0,0.0,MODIS
129215,2013,Open,0.0,0.0,1.0,0.0,MODIS
129195,2013,Open,0.0,0.0,1.0,0.0,MODIS
128697,2013,Open,0.3870967741935483,0.0,0.6129032258064515,0.0,MODIS
127995,2013,Forest,1.0,0.0,0.0,0.0,MODIS
127480,2013,Urban,0.0,0.8216560509554139,0.17834394904458598,0.0,MODIS
127479,2013,Forest,0.7419354838709676,0.0,0.25806451612903225,0.0,MODIS
127374,2013,Open,0.0,0.0,1.0,0.0,MODIS
126692,2013,Open,0.0,0.08974358974358973,0.9102564102564102,0.0,MODIS
125484,2013,Open,0.0,0.0,1.0,0.0,MODIS
125448,2013,Open,0.0,0.0,1.0,0.0,MODIS
125444,2013,Open,0.0,0.0,1.0,0.0,MODIS
123589,2013,Urban,0.0,1.0,0.0,0.0,MODIS
123531,2013,Urban,0.40127388535031855,0.5350318471337581,0.06369426751592358,0.0,MODIS
123529,2013,Urban,0.40127388535031855,0.5350318471337581,0.06369426751592358,0.0,MODIS
123522,2013,Urban,0.40127388535031855,0.5350318471337581,0.06369426751592358,0.0,MODIS
123393,2013,Open,0.0,0.0,1.0,0.0,MODIS
123071,2013,Urban,0.0,1.0,0.0,0.0,MODIS
123037,2013,Open,0.0,0.0,1.0,0.0,MODIS
122942,2013,Open,0.0,0.19354838709677422,0.8064516129032259,0.0,MODIS
122941,2013,Open,0.0,0.19354838709677422,0.8064516129032259,0.0,MODIS
122938,2013,Open,0.0,0.19354838709677422,0.8064516129032259,0.0,MODIS
122934,2013,Open,0.0,0.19354838709677422,0.8064516129032259,0.0,MODIS
122932,2013,Open,0.0,0.19354838709677422,0.8064516129032259,0.0,MODIS
122931,2013,Open,0.0,0.19354838709677422,0.8064516129032259,0.0,MODIS
122930,2013,Open,0.0,0.19354838709677422,0.8064516129032259,0.0,MODIS
122926,2013,Open,0.0,0.19354838709677422,0.8064516129032259,0.0,MODIS
122905,2013,Open,0.0,0.19354838709677422,0.8064516129032259,0.0,MODIS
122666,2013,Urban,0.0,1.0,0.0,0.0,MODIS
122470,2013,Open,0.0,0.0,1.0,0.0,MODIS
122458,2013,Open,0.0,0.0,1.0,0.0,MODIS
122450,2013,Open,0.0,0.37179487179487175,0.6282051282051282,0.0,MODIS
122177,2013,Urban,0.0,0.7419354838709677,0.25806451612903225,0.0,MODIS
122176,2013,Forest,0.7884615384615384,0.0,0.21153846153846154,0.0,MODIS
122140,2013,Urban,0.0,1.0,0.0,0.0,MODIS
122024,2013,Urban,0.0,1.0,0.0,0.0,MODIS
121886,2013,Urban,0.0,1.0,0.0,0.0,MODIS
121684,2013,Urban,0.0,1.0,0.0,0.0,MODIS
121682,2013,Urban,0.0,1.0,0.0,0.0,MODIS
121580,2013,Open,0.0,0.0,1.0,0.0,MODIS
121310,2013,Open,0.0,0.0,1.0,0.0,MODIS
121308,2013,Open,0.0,0.08974358974358973,0.9102564102564102,0.0,MODIS
118381,2013,Forest,1.0,0.0,0.0,0.0,MODIS
117013,2013,Forest,1.0,0.0,0.0,0.0,MODIS
116408,2013,Forest,1.0,0.0,0.0,0.0,MODIS
871066,2013,Forest,1.0,0.0,0.0,0.0,MODIS
306082,2013,Open,0.0,0.0,1.0,0.0,MODIS
260324,2013,Open,0.0,0.0,1.0,0.0,MODIS
260301,2013,Open,0.0,0.0,1.0,0.0,MODIS
208901,2013,Forest,1.0,0.0,0.0,0.0,MODIS
207850,2013,Open,0.0,0.0,1.0,0.0,MODIS
207532,2013,Open,0.0,0.0,1.0,0.0,MODIS
207404,2013,Open,0.0,0.0,1.0,0.0,MODIS
207396,2013,Open,0.0,0.0,1.0,0.0,MODIS
207394,2013,Open,0.0,0.0,1.0,0.0,MODIS
202719,2013,Forest,0.8397435897435896,0.0,0.16025641025641024,0.0,MODIS
202487,2013,Urban,0.0,1.0,0.0,0.0,MODIS
200777,2013,Open,0.0,0.0,1.0,0.0,MODIS
200096,2013,Open,0.04545454545454545,0.0,0.9545454545454545,0.0,MODIS
200095,2013,Open,0.04545454545454545,0.0,0.9545454545454545,0.0,MODIS
200094,2013,Open,0.04545454545454545,0.0,0.9545454545454545,0.0,MODIS
200093,2013,Open,0.04545454545454545,0.0,0.9545454545454545,0.0,MODIS
198420,2013,Urban,0.0,0.5389610389610389,0.461038961038961,0.0,MODIS
198076,2013,Open,0.0,0.0,1.0,0.0,MODIS
197542,2013,Open,0.0,0.0,1.0,0.0,MODIS
195294,2013,Open,0.0,0.0,1.0,0.0,MODIS
171580,2013,Open,0.0,0.0,1.0,0.0,MODIS
171579,2013,Open,0.0,0.0,1.0,0.0,MODIS
171578,2013,Open,0.0,0.0,1.0,0.0,MODIS
168223,2013,Open,0.0,0.0,1.0,0.0,MODIS
168222,2013,Open,0.0,0.0,1.0,0.0,MODIS
168221,2013,Open,0.0,0.0,1.0,0.0,MODIS
